레코드 수,고객 세그먼트,고객명,고객번호,고유 ID,국가,매출,배송 방법,배송 일자,수량,수익,시군구,시도,제품 대분류,제품 중분류,제품 코드,제품명,주문 번호,주문 일자,지역,할인율
1,소비자,박정자,TD-20995,4762,대한민국,110963.862,표준 배송,2016. 12. 8.,1,14696.262,나주시,전라남도,사무기기,전화기,TEC-PH-10001354,"Motorola Speaker Phone, Full Size",IN-2013-28024,2016. 12. 2.,호남,0.17
1,소비자,진창우,LC-16870,8086,대한민국,60435,표준 배송,2015. 3. 3.,1,10251,순창군,전라북도,사무기기,악세사리,TEC-AC-10000896,"Belkin Numeric Keypad, Erganomic",IN-2012-15991,2015. 2. 26.,호남,0
1,소비자,김차연,LH-16900,3478,대한민국,21488.85,표준 배송,2017. 5. 6.,1,-11773.35,전주시,전라북도,사무기기,악세사리,TEC-AC-10001639,"Belkin Flash Drive, Erganomic",IN-2014-54260,2017. 4. 30.,호남,0.47
1,소비자,강은경,TB-21280,1058,대한민국,117313.362,표준 배송,2017. 9. 8.,1,-4260.438,무주군,전라북도,사무기기,전화기,TEC-PH-10003430,"Cisco Speaker Phone, VoIP",ID-2014-67105,2017. 9. 3.,호남,0.17
1,소비자,류하람,DB-13405,4908,대한민국,389782.8,표준 배송,2018. 4. 4.,2,148104,북구,광주광역시,사무기기,복사기,TEC-CO-10002197,"Hewlett Fax and Copier, High-Speed",IN-2015-54197,2018. 3. 31.,호남,0
1,소비자,서혁,TS-21505,6708,대한민국,392720.4,표준 배송,2016. 9. 21.,2,58874.4,서구,광주광역시,사무기기,복사기,TEC-CO-10001846,"Hewlett Fax and Copier, Digital",IN-2013-21234,2016. 9. 16.,호남,0
1,소비자,류하람,DB-13405,7529,대한민국,154224,표준 배송,2016. 12. 2.,2,0,북구,광주광역시,사무기기,복사기,TEC-CO-10000791,"Sharp Personal Copier, Laser",IN-2013-18868,2016. 11. 28.,호남,0.37
1,소비자,장민준,CA-12775,3350,대한민국,232376.4,표준 배송,2015. 11. 8.,2,0,동구,광주광역시,사무기기,악세사리,TEC-AC-10000398,"SanDisk Memory Card, Programmable",IN-2012-18959,2015. 11. 3.,호남,0
1,소비자,류하람,DB-13405,4910,대한민국,112914,표준 배송,2018. 4. 4.,2,12362.4,북구,광주광역시,사무기기,악세사리,TEC-AC-10001352,"SanDisk Numeric Keypad, Bluetooth",IN-2015-54197,2018. 3. 31.,호남,0
1,소비자,박가은,SJ-20500,9670,대한민국,165178.8,표준 배송,2015. 8. 23.,2,75949.2,남구,광주광역시,사무기기,전산기기,TEC-MA-10003975,"Epson Phone, Wireless",IN-2012-45048,2015. 8. 19.,호남,0
1,소비자,허혁,BF-11080,1245,대한민국,451932.012,표준 배송,2015. 10. 11.,2,54438.012,서구,광주광역시,사무기기,전산기기,TEC-MA-10000606,"Okidata Printer, White",IN-2012-72467,2015. 10. 7.,호남,0.17
1,소비자,박가은,SJ-20500,9671,대한민국,267382.8,표준 배송,2015. 8. 23.,2,74847.6,남구,광주광역시,사무기기,전화기,TEC-PH-10001354,"Motorola Speaker Phone, Full Size",IN-2012-45048,2015. 8. 19.,호남,0
1,소비자,이재혁,JK-15370,10992,대한민국,355633.2,표준 배송,2018. 10. 11.,2,149328,나주시,전라남도,사무기기,복사기,TEC-CO-10001162,"HP Fax and Copier, Color",IN-2015-82183,2018. 10. 6.,호남,0
1,소비자,허상재,CS-12130,2374,대한민국,768794.4,표준 배송,2017. 7. 2.,2,61444.8,신안군,전라남도,사무기기,복사기,TEC-CO-10002035,"Canon Wireless Fax, High-Speed",IN-2014-14675,2017. 6. 27.,호남,0
1,소비자,주재규,RB-19360,10994,대한민국,523382.4,표준 배송,2015. 8. 17.,2,256428,화순군,전라남도,사무기기,악세사리,TEC-AC-10003469,"SanDisk Router, USB",IN-2012-82547,2015. 8. 11.,호남,0
1,소비자,주재규,RB-19360,10073,대한민국,234640.8,표준 배송,2018. 12. 16.,2,7038,화순군,전라남도,사무기기,악세사리,TEC-AC-10004196,"Belkin Memory Card, USB",IN-2015-82470,2018. 12. 11.,호남,0
1,소비자,문소영,AJ-10960,10938,대한민국,137589.84,표준 배송,2018. 11. 18.,2,-84872.16,나주시,전라남도,사무기기,악세사리,TEC-AC-10000025,"SanDisk Memory Card, Bluetooth",ID-2015-85970,2018. 11. 13.,호남,0.4
1,소비자,우하민,MC-17845,1620,대한민국,123678.468,표준 배송,2015. 8. 1.,2,-74731.932,목포시,전라남도,사무기기,악세사리,TEC-AC-10002850,"Enermax Memory Card, Bluetooth",IN-2012-50361,2015. 7. 28.,호남,0.47
1,소비자,우하민,MC-17845,3326,대한민국,32014.332,표준 배송,2018. 9. 27.,2,-4277.268,목포시,전라남도,사무기기,악세사리,TEC-AC-10001608,"Memorex Flash Drive, USB",IN-2015-49017,2018. 9. 22.,호남,0.47
1,소비자,민보람,JG-15160,8729,대한민국,312028.2,표준 배송,2018. 12. 5.,2,48501,영암군,전라남도,사무기기,전산기기,TEC-MA-10000605,"Epson Card Printer, Wireless",IN-2015-34352,2018. 12. 1.,호남,0.1
1,소비자,우하민,MC-17845,1621,대한민국,73755.792,표준 배송,2015. 8. 1.,2,7965.792,목포시,전라남도,사무기기,전산기기,TEC-MA-10001267,"Epson Calculator, Red",IN-2012-50361,2015. 7. 28.,호남,0.17
1,소비자,차호성,TB-21520,2501,대한민국,525890.988,표준 배송,2017. 6. 17.,2,38004.588,진도군,전라남도,사무기기,전산기기,TEC-MA-10002680,"Konica Inkjet, White",ID-2014-30915,2017. 6. 11.,호남,0.17
1,소비자,류설아,SC-20845,10393,대한민국,102816,표준 배송,2018. 5. 18.,2,15422.4,곡성군,전라남도,사무기기,전산기기,TEC-MA-10001546,"Okidata Phone, Red",ID-2015-81819,2018. 5. 12.,호남,0.4
1,소비자,우하민,MC-17845,1874,대한민국,1311271.2,표준 배송,2018. 9. 7.,2,52448.4,목포시,전라남도,사무기기,전화기,TEC-PH-10002601,"Motorola Smart Phone, Cordless",IN-2015-32784,2018. 9. 2.,호남,0
1,소비자,이경숙,JW-16075,4836,대한민국,254041.2,표준 배송,2018. 9. 11.,2,12668.4,무안군,전라남도,사무기기,전화기,TEC-PH-10002320,"Samsung Speaker Phone, Full Size",ID-2015-38433,2018. 9. 7.,호남,0
1,소비자,차호성,TB-21520,3475,대한민국,346269.6,표준 배송,2016. 6. 11.,2,27662.4,진도군,전라남도,사무기기,전화기,TEC-PH-10002138,"Apple Audio Dock, Cordless",IN-2013-26337,2016. 6. 6.,호남,0
1,소비자,차순자,TZ-21580,8470,대한민국,135168.156,표준 배송,2017. 5. 7.,2,-6571.044,여수시,전라남도,사무기기,전화기,TEC-PH-10001428,"Motorola Headset, VoIP",ID-2014-60329,2017. 5. 3.,호남,0.17
1,소비자,한규화,AJ-10945,4070,대한민국,649087.2,표준 배송,2016. 1. 31.,2,272584.8,정읍시,전라북도,사무기기,복사기,TEC-CO-10002040,"Brother Fax Machine, Digital",IN-2013-48520,2016. 1. 27.,호남,0
1,소비자,백혜정,JC-15775,7415,대한민국,232388.028,표준 배송,2016. 8. 14.,2,-15043.572,김제시,전라북도,사무기기,복사기,TEC-CO-10003353,"HP Personal Copier, High-Speed",ID-2013-69065,2016. 8. 8.,호남,0.07
1,소비자,권규태,SW-20275,10307,대한민국,290822.4,표준 배송,2015. 2. 12.,2,-106671.6,임실군,전라북도,사무기기,복사기,TEC-CO-10003561,"Sharp Copy Machine, Color",ID-2012-85396,2015. 2. 7.,호남,0.4
1,소비자,권규태,SW-20275,1304,대한민국,293025.6,표준 배송,2018. 8. 6.,2,-195350.4,임실군,전라북도,사무기기,복사기,TEC-CO-10003819,"Sharp Copy Machine, High-Speed",ID-2015-56549,2018. 7. 31.,호남,0.4
1,소비자,노현선,SG-20605,10754,대한민국,98483.04,표준 배송,2018. 4. 29.,2,-26303.76,남원시,전라북도,사무기기,전화기,TEC-PH-10001754,"Cisco Office Telephone, with Caller ID",ID-2015-83044,2018. 4. 23.,호남,0.4
1,소비자,임은수,PJ-19015,5810,대한민국,587207.88,표준 배송,2017. 9. 10.,2,58684.68,서귀포시,제주특별자치도,사무기기,복사기,TEC-CO-10000786,"Canon Fax Machine, Color",IN-2014-70948,2017. 9. 6.,호남,0.1
1,소비자,임은수,PJ-19015,5809,대한민국,456833.52,표준 배송,2017. 9. 10.,2,131922.72,서귀포시,제주특별자치도,사무기기,악세사리,TEC-AC-10003413,"Logitech Router, Programmable",IN-2014-70948,2017. 9. 6.,호남,0.1
1,소비자,노홍익,LT-17110,3782,대한민국,257078.556,표준 배송,2015. 2. 14.,2,6158.556,제주시,제주특별자치도,사무기기,전화기,TEC-PH-10002443,"Cisco Signal Booster, with Caller ID",IN-2012-40512,2015. 2. 7.,호남,0.17
1,소비자,장민준,CA-12775,3351,대한민국,514814.4,표준 배송,2015. 11. 8.,3,236752.2,동구,광주광역시,사무기기,복사기,TEC-CO-10000972,"Sharp Fax and Copier, Digital",IN-2012-18959,2015. 11. 3.,호남,0
1,소비자,차성종,EH-13990,5753,대한민국,903587.4,표준 배송,2017. 6. 10.,3,162577.8,북구,광주광역시,사무기기,복사기,TEC-CO-10002119,"Sharp Fax Machine, Digital",IN-2014-51334,2017. 6. 5.,호남,0
1,소비자,서혁,TS-21505,4462,대한민국,375186.6,표준 배송,2016. 8. 20.,3,48745.8,서구,광주광역시,사무기기,복사기,TEC-CO-10001482,"Sharp Ink, High-Speed",IN-2013-22900,2016. 8. 15.,호남,0
1,소비자,류은하수,PF-19120,8963,대한민국,1037872.44,표준 배송,2015. 10. 3.,3,-23151.96,남구,광주광역시,사무기기,복사기,TEC-CO-10002035,"Canon Wireless Fax, High-Speed",IN-2012-13030,2015. 9. 26.,호남,0.1
1,소비자,차성종,EH-13990,6776,대한민국,423748.8,표준 배송,2015. 10. 11.,3,173685.6,북구,광주광역시,사무기기,전화기,TEC-PH-10003348,"Cisco Speaker Phone, with Caller ID",IN-2012-51271,2015. 10. 7.,호남,0
1,소비자,허혁,BF-11080,1243,대한민국,347063.67,표준 배송,2015. 10. 11.,3,33383.07,서구,광주광역시,사무기기,전화기,TEC-PH-10003546,"Apple Signal Booster, with Caller ID",IN-2012-72467,2015. 10. 7.,호남,0.17
1,소비자,우하민,MC-17845,1618,대한민국,840336.282,표준 배송,2015. 8. 1.,3,99326.682,목포시,전라남도,사무기기,복사기,TEC-CO-10002119,"Sharp Fax Machine, Digital",IN-2012-50361,2015. 7. 28.,호남,0.07
1,소비자,차호성,TB-21520,2720,대한민국,112147.47,표준 배송,2018. 2. 20.,3,-19126.53,진도군,전라남도,사무기기,악세사리,TEC-AC-10002255,"Memorex Keyboard, Erganomic",ID-2015-24363,2018. 2. 14.,호남,0.47
1,소비자,문소영,AJ-10960,9541,대한민국,793712.898,표준 배송,2018. 1. 22.,3,152948.898,나주시,전라남도,사무기기,전산기기,TEC-MA-10003146,"Okidata Inkjet, Durable",ID-2015-32931,2018. 1. 17.,호남,0.17
1,소비자,진치훈,MH-17455,4227,대한민국,740183.4,표준 배송,2017. 9. 24.,3,362610,전주시,전라북도,사무기기,복사기,TEC-CO-10003901,"HP Copy Machine, Color",IN-2014-60378,2017. 9. 20.,호남,0
1,소비자,한다인,PO-18850,1659,대한민국,393105.96,표준 배송,2018. 3. 3.,3,69878.16,김제시,전라북도,사무기기,복사기,TEC-CO-10003448,"Canon Personal Copier, Laser",IN-2015-51474,2018. 2. 28.,호남,0.1
1,소비자,최영우,VM-21835,5365,대한민국,132926.4,표준 배송,2016. 11. 26.,3,22582.8,고창군,전라북도,사무기기,악세사리,TEC-AC-10003776,"Belkin Flash Drive, Programmable",IN-2013-31111,2016. 11. 22.,호남,0
1,소비자,노현선,SG-20605,5065,대한민국,127565.28,표준 배송,2017. 9. 30.,3,35398.08,남원시,전라북도,사무기기,악세사리,TEC-AC-10002257,"Logitech Numeric Keypad, Bluetooth",ID-2014-64060,2017. 9. 24.,호남,0.1
1,소비자,진은준,BD-11605,9857,대한민국,235136.52,표준 배송,2018. 4. 13.,3,67876.92,진안군,전라북도,사무기기,악세사리,TEC-AC-10002649,"Belkin Keyboard, Programmable",ID-2015-29641,2018. 4. 9.,호남,0.1
1,소비자,노현선,SG-20605,1101,대한민국,85429.08,표준 배송,2018. 6. 2.,3,14192.28,남원시,전라북도,사무기기,악세사리,TEC-AC-10003951,"Logitech Numeric Keypad, USB",ID-2015-57739,2018. 5. 27.,호남,0.4
1,소비자,한다인,PO-18850,5485,대한민국,65820.6,표준 배송,2015. 12. 22.,3,-44798.4,김제시,전라북도,사무기기,악세사리,TEC-AC-10000269,"Memorex Numeric Keypad, USB",ID-2012-49101,2015. 12. 17.,호남,0.5
1,소비자,한다인,PO-18850,3007,대한민국,353246.4,표준 배송,2016. 8. 20.,3,14045.4,김제시,전라북도,사무기기,전산기기,TEC-MA-10001726,"Epson Receipt Printer, White",IN-2013-59538,2016. 8. 15.,호남,0
1,소비자,김차연,LH-16900,9383,대한민국,139627.8,표준 배송,2017. 1. 4.,3,-1560.6,전주시,전라북도,사무기기,전산기기,TEC-MA-10000684,"Okidata Calculator, White",IN-2013-72600,2016. 12. 31.,호남,0.1
1,소비자,한다인,PO-18850,3006,대한민국,377114.4,표준 배송,2016. 8. 20.,3,169646.4,김제시,전라북도,사무기기,전화기,TEC-PH-10004680,"Samsung Speaker Phone, with Caller ID",IN-2013-59538,2016. 8. 15.,호남,0
1,소비자,한다인,PO-18850,8348,대한민국,426870,표준 배송,2017. 5. 24.,3,34149.6,김제시,전라북도,사무기기,전화기,TEC-PH-10001917,"Apple Signal Booster, Cordless",IN-2014-11301,2017. 5. 20.,호남,0
1,소비자,한규화,AJ-10945,9852,대한민국,205310.7,표준 배송,2018. 8. 25.,3,66141.9,정읍시,전라북도,사무기기,전화기,TEC-PH-10003823,"Apple Headset, Full Size",IN-2015-57151,2018. 8. 18.,호남,0.1
1,소비자,서연성,MM-18055,4019,대한민국,110380.32,표준 배송,2018. 12. 11.,3,-12264.48,제주시,제주특별자치도,사무기기,전산기기,TEC-MA-10002242,"StarTech Calculator, Durable",IN-2015-24853,2018. 12. 5.,호남,0.1
1,소비자,주유화,CD-11920,4946,대한민국,291067.2,표준 배송,2015. 3. 18.,4,93024,남구,광주광역시,사무기기,악세사리,TEC-AC-10004054,"Memorex Keyboard, Bluetooth",IN-2012-24832,2015. 3. 13.,호남,0
1,소비자,허도희,NG-18430,10613,대한민국,709185.6,표준 배송,2016. 10. 9.,4,205632,광산구,광주광역시,사무기기,전산기기,TEC-MA-10004168,"Panasonic Card Printer, Wireless",IN-2013-82211,2016. 10. 5.,호남,0
1,소비자,류은하수,PF-19120,10969,대한민국,1267207.2,표준 배송,2018. 10. 4.,4,291434.4,남구,광주광역시,사무기기,전산기기,TEC-MA-10000742,"Konica Inkjet, White",IN-2015-86579,2018. 9. 29.,호남,0
1,소비자,허도희,NG-18430,2033,대한민국,264108.6,표준 배송,2016. 9. 12.,4,-49357.8,광산구,광주광역시,사무기기,전산기기,TEC-MA-10001607,"Konica Phone, Durable",ID-2013-76457,2016. 9. 7.,호남,0.25
1,소비자,박가은,SJ-20500,9672,대한민국,534765.6,표준 배송,2015. 8. 23.,4,149695.2,남구,광주광역시,사무기기,전화기,TEC-PH-10001354,"Motorola Speaker Phone, Full Size",IN-2012-45048,2015. 8. 19.,호남,0
1,소비자,차성종,EH-13990,6775,대한민국,681278.4,표준 배송,2015. 10. 11.,4,156672,북구,광주광역시,사무기기,전화기,TEC-PH-10002806,"Apple Audio Dock, VoIP",IN-2012-51271,2015. 10. 7.,호남,0
1,소비자,허혁,BF-11080,3500,대한민국,561081.6,표준 배송,2018. 11. 10.,4,-67442.4,서구,광주광역시,사무기기,전화기,TEC-PH-10002042,"Cisco Audio Dock, Full Size",ID-2015-39784,2018. 11. 6.,호남,0.25
1,소비자,차호성,TB-21520,2498,대한민국,488339.28,표준 배송,2017. 6. 17.,4,-36.720000000,진도군,전라남도,사무기기,복사기,TEC-CO-10000269,"HP Ink, Laser",ID-2014-30915,2017. 6. 11.,호남,0.07
1,소비자,박정자,TD-20995,8534,대한민국,449783.28,표준 배송,2017. 6. 30.,4,-45079.92,나주시,전라남도,사무기기,복사기,TEC-CO-10003353,"HP Personal Copier, High-Speed",IN-2014-17188,2017. 6. 25.,호남,0.1
1,소비자,원창우,AT-10735,6958,대한민국,332438.4,표준 배송,2018. 10. 21.,4,79682.4,고흥군,전라남도,사무기기,악세사리,TEC-AC-10004813,"SanDisk Keyboard, Bluetooth",IN-2015-69485,2018. 10. 15.,호남,0
1,소비자,주혜슬,GM-14500,8743,대한민국,1046764.8,표준 배송,2017. 5. 1.,4,177847.2,고흥군,전라남도,사무기기,악세사리,TEC-AC-10000866,"Belkin Router, Erganomic",IN-2014-68330,2017. 4. 27.,호남,0
1,소비자,주재규,RB-19360,4639,대한민국,212608.8,표준 배송,2015. 11. 20.,4,-24847.2,화순군,전라남도,사무기기,전산기기,TEC-MA-10002538,"Okidata Phone, Wireless",ID-2012-58229,2015. 11. 16.,호남,0.4
1,소비자,백혜정,JC-15775,7416,대한민국,100616.472,표준 배송,2016. 8. 14.,4,5634.072000000,김제시,전라북도,사무기기,악세사리,TEC-AC-10003951,"Logitech Numeric Keypad, USB",ID-2013-69065,2016. 8. 8.,호남,0.47
1,소비자,허도희,NG-18430,2307,대한민국,1256742,표준 배송,2017. 12. 29.,5,439722,광산구,광주광역시,사무기기,악세사리,TEC-AC-10004108,"Memorex Router, USB",IN-2014-66776,2017. 12. 24.,호남,0
1,소비자,류은하수,PF-19120,2733,대한민국,113602.5,표준 배송,2015. 6. 20.,5,-43375.5,남구,광주광역시,사무기기,악세사리,TEC-AC-10003889,"Enermax Mouse, USB",ID-2012-75232,2015. 6. 15.,호남,0.45
1,소비자,허도희,NG-18430,2034,대한민국,2496501,표준 배송,2016. 9. 12.,5,232866,광산구,광주광역시,사무기기,전화기,TEC-PH-10001990,"Cisco Smart Phone, Full Size",ID-2013-76457,2016. 9. 7.,호남,0.25
1,소비자,성미령,JR-15670,1311,대한민국,1344258,표준 배송,2016. 11. 24.,5,0,순천시,전라남도,사무기기,복사기,TEC-CO-10003102,"Canon Copy Machine, Color",IN-2013-14920,2016. 11. 20.,호남,0
1,소비자,원창우,AT-10735,9074,대한민국,1751681.7,표준 배송,2015. 6. 13.,5,739586.7,고흥군,전라남도,사무기기,복사기,TEC-CO-10004997,"Hewlett Wireless Fax, Color",IN-2012-11539,2015. 6. 7.,호남,0.1
1,소비자,주재규,RB-19360,9917,대한민국,231336,표준 배송,2017. 1. 13.,5,-23256,화순군,전라남도,사무기기,전산기기,TEC-MA-10004298,"Panasonic Calculator, Durable",ID-2014-22725,2017. 1. 9.,호남,0.1
1,소비자,정연태,SS-20875,8166,대한민국,679549.5,표준 배송,2017. 9. 2.,5,-81625.500000000,영광군,전라남도,사무기기,전산기기,TEC-MA-10000334,"Panasonic Printer, Wireless",IN-2014-15893,2017. 8. 29.,호남,0.5
1,소비자,진창우,LC-16870,8838,대한민국,1194960.6,표준 배송,2018. 6. 6.,5,199083.6,순창군,전라북도,사무기기,복사기,TEC-CO-10004981,"Canon Copy Machine, High-Speed",ID-2015-62422,2018. 5. 31.,호남,0.1
1,소비자,김차연,LH-16900,9804,대한민국,333509.4,표준 배송,2016. 3. 26.,5,77693.4,전주시,전라북도,사무기기,악세사리,TEC-AC-10000332,"Logitech Keyboard, USB",ID-2013-40106,2016. 3. 21.,호남,0.1
1,소비자,백혜정,JC-15775,1107,대한민국,2433847.5,표준 배송,2018. 12. 28.,5,389308.5,김제시,전라북도,사무기기,전화기,TEC-PH-10002683,"Apple Smart Phone, Cordless",IN-2015-67553,2018. 12. 24.,호남,0.25
1,소비자,권규태,SW-20275,1305,대한민국,464875.2,표준 배송,2018. 8. 6.,5,-46603.8,임실군,전라북도,사무기기,전화기,TEC-PH-10000896,"Cisco Signal Booster, VoIP",ID-2015-56549,2018. 7. 31.,호남,0.4
1,소비자,허도희,NG-18430,4272,대한민국,1809378,표준 배송,2015. 12. 15.,6,126500.4,광산구,광주광역시,사무기기,복사기,TEC-CO-10001222,"Sharp Fax Machine, Laser",IN-2012-28143,2015. 12. 10.,호남,0
1,소비자,주유화,CD-11920,7856,대한민국,2172085.308,표준 배송,2018. 11. 22.,6,957571.308,남구,광주광역시,사무기기,복사기,TEC-CO-10004997,"Hewlett Wireless Fax, Color",IN-2015-68043,2018. 11. 18.,호남,0.07
1,소비자,차호성,TB-21520,2723,대한민국,736920.828,표준 배송,2018. 2. 20.,6,70085.628,진도군,전라남도,사무기기,복사기,TEC-CO-10004507,"Brother Fax and Copier, Digital",ID-2015-24363,2018. 2. 14.,호남,0.37
1,소비자,노현선,SG-20605,8884,대한민국,527482.8,표준 배송,2018. 6. 8.,6,247860,남원시,전라북도,사무기기,전산기기,TEC-MA-10004023,"Konica Phone, Wireless",IN-2015-14381,2018. 6. 3.,호남,0
